['Date:20030102', 'Maturity:200301', 'Strike_price:3900', 'CallPut:call', 'close:625']
['Date:20030730', 'Maturity:200308', 'Strike_price:4600', 'CallPut:call', 'close:710']
['Date:20030730', 'Maturity:200308', 'Strike_price:4700', 'CallPut:call', 'close:615']
['Date:20030730', 'Maturity:200308', 'Strike_price:4800', 'CallPut:call', 'close:515']
['Date:20030730', 'Maturity:200308', 'Strike_price:4900', 'CallPut:call', 'close:433']
['Date:20030730', 'Maturity:200308', 'Strike_price:5000', 'CallPut:call', 'close:349']
['Date:20030730', 'Maturity:200308', 'Strike_price:5100', 'CallPut:call', 'close:260']
['Date:20030730', 'Maturity:200308', 'Strike_price:5200', 'CallPut:call', 'close:200']
['Date:20030730', 'Maturity:200308', 'Strike_price:5300', 'CallPut:call', 'close:149']
['Date:20030730', 'Maturity:200308', 'Strike_price:5400', 'CallPut:call', 'close:105']
['Date:20030730', 'Maturity:200308', 'Strike_price:5500', 'CallPut:call', 'close:73']
['Date:20030730', 'Maturity:200308', 'Strike_price:5600', 'CallPut:call', 'close:48.5']
['Date:20030730', 'Maturity:200308', 'Strike_price:5700', 'CallPut:call', 'close:31']
['Date:20030731', 'Maturity:200308', 'Strike_price:3900', 'CallPut:call', 'close:1420']
['Date:20030731', 'Maturity:200308', 'Strike_price:4000', 'CallPut:call', 'close:1320']
['Date:20030731', 'Maturity:200308', 'Strike_price:4100', 'CallPut:call', 'close:1220']
['Date:20030731', 'Maturity:200308', 'Strike_price:4200', 'CallPut:call', 'close:1110']
['Date:20030731', 'Maturity:200308', 'Strike_price:4300', 'CallPut:call', 'close:1020']
['Date:20030731', 'Maturity:200308', 'Strike_price:4400', 'CallPut:call', 'close:920']
['Date:20030731', 'Maturity:200308', 'Strike_price:4500', 'CallPut:call', 'close:820']
['Date:20030731', 'Maturity:200308', 'Strike_price:4600', 'CallPut:call', 'close:720']
['Date:20030731', 'Maturity:200308', 'Strike_price:4700', 'CallPut:call', 'close:625']
['Date:20030731', 'Maturity:200308', 'Strike_price:4800', 'CallPut:call', 'close:535']
['Date:20030731', 'Maturity:200308', 'Strike_price:4900', 'CallPut:call', 'close:445']
['Date:20030731', 'Maturity:200308', 'Strike_price:5000', 'CallPut:call', 'close:345']
['Date:20030731', 'Maturity:200308', 'Strike_price:5100', 'CallPut:call', 'close:267']
['Date:20030731', 'Maturity:200308', 'Strike_price:5200', 'CallPut:call', 'close:196']
['Date:20030731', 'Maturity:200308', 'Strike_price:5300', 'CallPut:call', 'close:149']
['Date:20030731', 'Maturity:200308', 'Strike_price:5400', 'CallPut:call', 'close:106']
['Date:20030731', 'Maturity:200308', 'Strike_price:5500', 'CallPut:call', 'close:74']
['Date:20030731', 'Maturity:200308', 'Strike_price:5600', 'CallPut:call', 'close:47.5']
['Date:20030731', 'Maturity:200308', 'Strike_price:5700', 'CallPut:call', 'close:30']
['Date:20030801', 'Maturity:200308', 'Strike_price:3900', 'CallPut:call', 'close:1490']
['Date:20030801', 'Maturity:200308', 'Strike_price:4000', 'CallPut:call', 'close:1390']
['Date:20030801', 'Maturity:200308', 'Strike_price:4100', 'CallPut:call', 'close:1290']
['Date:20030801', 'Maturity:200308', 'Strike_price:4200', 'CallPut:call', 'close:1190']
['Date:20030801', 'Maturity:200308', 'Strike_price:4300', 'CallPut:call', 'close:1090']
['Date:20030801', 'Maturity:200308', 'Strike_price:4400', 'CallPut:call', 'close:990']
['Date:20030801', 'Maturity:200308', 'Strike_price:4500', 'CallPut:call', 'close:890']
['Date:20030801', 'Maturity:200308', 'Strike_price:4600', 'CallPut:call', 'close:795']
['Date:20030801', 'Maturity:200308', 'Strike_price:4700', 'CallPut:call', 'close:685']
['Date:20030801', 'Maturity:200308', 'Strike_price:4800', 'CallPut:call', 'close:595']
['Date:20030801', 'Maturity:200308', 'Strike_price:4900', 'CallPut:call', 'close:500']
['Date:20030801', 'Maturity:200308', 'Strike_price:5000', 'CallPut:call', 'close:397']
['Date:20030801', 'Maturity:200308', 'Strike_price:5100', 'CallPut:call', 'close:300']
['Date:20030801', 'Maturity:200308', 'Strike_price:5200', 'CallPut:call', 'close:250']
['Date:20030801', 'Maturity:200308', 'Strike_price:5300', 'CallPut:call', 'close:178']
['Date:20030801', 'Maturity:200308', 'Strike_price:5400', 'CallPut:call', 'close:128']
['Date:20030801', 'Maturity:200308', 'Strike_price:5500', 'CallPut:call', 'close:86']
['Date:20030801', 'Maturity:200308', 'Strike_price:5600', 'CallPut:call', 'close:55']
['Date:20030801', 'Maturity:200308', 'Strike_price:5700', 'CallPut:call', 'close:35']
['Date:20030801', 'Maturity:200309', 'Strike_price:3900', 'CallPut:call', 'close:1490']
['Date:20030801', 'Maturity:200309', 'Strike_price:4000', 'CallPut:call', 'close:1390']
['Date:20030801', 'Maturity:200309', 'Strike_price:4100', 'CallPut:call', 'close:1300']
['Date:20030801', 'Maturity:200309', 'Strike_price:4200', 'CallPut:call', 'close:1200']
['Date:20030801', 'Maturity:200309', 'Strike_price:4300', 'CallPut:call', 'close:1100']
['Date:20030801', 'Maturity:200309', 'Strike_price:4400', 'CallPut:call', 'close:1000']
['Date:20030801', 'Maturity:200309', 'Strike_price:4500', 'CallPut:call', 'close:905']
['Date:20030801', 'Maturity:200309', 'Strike_price:4600', 'CallPut:call', 'close:805']
['Date:20030801', 'Maturity:200309', 'Strike_price:4700', 'CallPut:call', 'close:715']
['Date:20030801', 'Maturity:200309', 'Strike_price:4800', 'CallPut:call', 'close:625']
['Date:20030801', 'Maturity:200309', 'Strike_price:4900', 'CallPut:call', 'close:535']
['Date:20030801', 'Maturity:200309', 'Strike_price:5000', 'CallPut:call', 'close:458']
['Date:20030801', 'Maturity:200309', 'Strike_price:5100', 'CallPut:call', 'close:383']
['Date:20030801', 'Maturity:200309', 'Strike_price:5200', 'CallPut:call', 'close:315']
['Date:20030801', 'Maturity:200309', 'Strike_price:5300', 'CallPut:call', 'close:255']
['Date:20030801', 'Maturity:200309', 'Strike_price:5400', 'CallPut:call', 'close:203']
['Date:20030801', 'Maturity:200309', 'Strike_price:5500', 'CallPut:call', 'close:159']
['Date:20030801', 'Maturity:200309', 'Strike_price:5600', 'CallPut:call', 'close:115']
['Date:20030801', 'Maturity:200309', 'Strike_price:5700', 'CallPut:call', 'close:85']
['Date:20030804', 'Maturity:200308', 'Strike_price:3900', 'CallPut:call', 'close:1480']
['Date:20030804', 'Maturity:200308', 'Strike_price:4000', 'CallPut:call', 'close:1380']
['Date:20030804', 'Maturity:200308', 'Strike_price:4100', 'CallPut:call', 'close:1280']
['Date:20030804', 'Maturity:200308', 'Strike_price:4200', 'CallPut:call', 'close:1180']
['Date:20030804', 'Maturity:200308', 'Strike_price:4300', 'CallPut:call', 'close:1080']
['Date:20030804', 'Maturity:200308', 'Strike_price:4400', 'CallPut:call', 'close:980']
['Date:20030804', 'Maturity:200308', 'Strike_price:4500', 'CallPut:call', 'close:880']
['Date:20030804', 'Maturity:200308', 'Strike_price:4600', 'CallPut:call', 'close:780']
['Date:20030804', 'Maturity:200308', 'Strike_price:4700', 'CallPut:call', 'close:680']
['Date:20030804', 'Maturity:200308', 'Strike_price:4800', 'CallPut:call', 'close:580']
['Date:20030804', 'Maturity:200308', 'Strike_price:4900', 'CallPut:call', 'close:489']
['Date:20030804', 'Maturity:200308', 'Strike_price:5000', 'CallPut:call', 'close:398']
['Date:20030804', 'Maturity:200308', 'Strike_price:5100', 'CallPut:call', 'close:297']
['Date:20030804', 'Maturity:200308', 'Strike_price:5200', 'CallPut:call', 'close:229']
['Date:20030804', 'Maturity:200308', 'Strike_price:5300', 'CallPut:call', 'close:165']
['Date:20030804', 'Maturity:200308', 'Strike_price:5400', 'CallPut:call', 'close:116']
['Date:20030804', 'Maturity:200308', 'Strike_price:5500', 'CallPut:call', 'close:79']
['Date:20030804', 'Maturity:200308', 'Strike_price:5600', 'CallPut:call', 'close:51']
['Date:20030804', 'Maturity:200308', 'Strike_price:5700', 'CallPut:call', 'close:30.5']
['Date:20030804', 'Maturity:200309', 'Strike_price:3900', 'CallPut:call', 'close:1480']
['Date:20030804', 'Maturity:200309', 'Strike_price:4000', 'CallPut:call', 'close:1380']
['Date:20030804', 'Maturity:200309', 'Strike_price:4100', 'CallPut:call', 'close:1280']
['Date:20030804', 'Maturity:200309', 'Strike_price:4200', 'CallPut:call', 'close:1180']
['Date:20030804', 'Maturity:200309', 'Strike_price:4300', 'CallPut:call', 'close:1080']
['Date:20030804', 'Maturity:200309', 'Strike_price:4400', 'CallPut:call', 'close:990']
['Date:20030804', 'Maturity:200309', 'Strike_price:4500', 'CallPut:call', 'close:890']
['Date:20030804', 'Maturity:200309', 'Strike_price:4600', 'CallPut:call', 'close:795']
['Date:20030804', 'Maturity:200309', 'Strike_price:4700', 'CallPut:call', 'close:705']
['Date:20030804', 'Maturity:200309', 'Strike_price:4800', 'CallPut:call', 'close:615']
['Date:20030804', 'Maturity:200309', 'Strike_price:4900', 'CallPut:call', 'close:530']
['Date:20030804', 'Maturity:200309', 'Strike_price:5000', 'CallPut:call', 'close:454']
['Date:20030804', 'Maturity:200309', 'Strike_price:5100', 'CallPut:call', 'close:381']
['Date:20030804', 'Maturity:200309', 'Strike_price:5200', 'CallPut:call', 'close:315']
['Date:20030804', 'Maturity:200309', 'Strike_price:5300', 'CallPut:call', 'close:257']
['Date:20030804', 'Maturity:200309', 'Strike_price:5400', 'CallPut:call', 'close:182']
['Date:20030804', 'Maturity:200309', 'Strike_price:5500', 'CallPut:call', 'close:162']
['Date:20030804', 'Maturity:200309', 'Strike_price:5600', 'CallPut:call', 'close:126']
['Date:20030804', 'Maturity:200309', 'Strike_price:5700', 'CallPut:call', 'close:82']
['Date:20030805', 'Maturity:200308', 'Strike_price:3900', 'CallPut:call', 'close:1400']
['Date:20030805', 'Maturity:200308', 'Strike_price:4000', 'CallPut:call', 'close:1260']
['Date:20030805', 'Maturity:200308', 'Strike_price:4100', 'CallPut:call', 'close:1160']
['Date:20030805', 'Maturity:200308', 'Strike_price:4200', 'CallPut:call', 'close:1060']
['Date:20030805', 'Maturity:200308', 'Strike_price:4300', 'CallPut:call', 'close:960']
['Date:20030805', 'Maturity:200308', 'Strike_price:4400', 'CallPut:call', 'close:860']
['Date:20030805', 'Maturity:200308', 'Strike_price:4500', 'CallPut:call', 'close:760']
['Date:20030805', 'Maturity:200308', 'Strike_price:4600', 'CallPut:call', 'close:660']
['Date:20030805', 'Maturity:200308', 'Strike_price:4700', 'CallPut:call', 'close:565']
['Date:20030805', 'Maturity:200308', 'Strike_price:4800', 'CallPut:call', 'close:470']
['Date:20030805', 'Maturity:200308', 'Strike_price:4900', 'CallPut:call', 'close:380']
['Date:20030805', 'Maturity:200308', 'Strike_price:5000', 'CallPut:call', 'close:290']
['Date:20030805', 'Maturity:200308', 'Strike_price:5100', 'CallPut:call', 'close:216']
['Date:20030805', 'Maturity:200308', 'Strike_price:5200', 'CallPut:call', 'close:157']
['Date:20030805', 'Maturity:200308', 'Strike_price:5300', 'CallPut:call', 'close:105']
['Date:20030805', 'Maturity:200308', 'Strike_price:5400', 'CallPut:call', 'close:73']
['Date:20030805', 'Maturity:200308', 'Strike_price:5500', 'CallPut:call', 'close:45']
['Date:20030805', 'Maturity:200308', 'Strike_price:5600', 'CallPut:call', 'close:26']
['Date:20030805', 'Maturity:200308', 'Strike_price:5700', 'CallPut:call', 'close:15']
['Date:20030805', 'Maturity:200309', 'Strike_price:3900', 'CallPut:call', 'close:1360']
['Date:20030805', 'Maturity:200309', 'Strike_price:4000', 'CallPut:call', 'close:1260']
['Date:20030805', 'Maturity:200309', 'Strike_price:4100', 'CallPut:call', 'close:1160']
['Date:20030805', 'Maturity:200309', 'Strike_price:4200', 'CallPut:call', 'close:1070']
['Date:20030805', 'Maturity:200309', 'Strike_price:4300', 'CallPut:call', 'close:970']
['Date:20030805', 'Maturity:200309', 'Strike_price:4400', 'CallPut:call', 'close:875']
['Date:20030805', 'Maturity:200309', 'Strike_price:4500', 'CallPut:call', 'close:780']
['Date:20030805', 'Maturity:200309', 'Strike_price:4600', 'CallPut:call', 'close:685']
['Date:20030805', 'Maturity:200309', 'Strike_price:4700', 'CallPut:call', 'close:600']
['Date:20030805', 'Maturity:200309', 'Strike_price:4800', 'CallPut:call', 'close:515']
['Date:20030805', 'Maturity:200309', 'Strike_price:4900', 'CallPut:call', 'close:440']
['Date:20030805', 'Maturity:200309', 'Strike_price:5000', 'CallPut:call', 'close:368']
['Date:20030805', 'Maturity:200309', 'Strike_price:5100', 'CallPut:call', 'close:304']
['Date:20030805', 'Maturity:200309', 'Strike_price:5200', 'CallPut:call', 'close:247']
['Date:20030805', 'Maturity:200309', 'Strike_price:5300', 'CallPut:call', 'close:183']
['Date:20030805', 'Maturity:200309', 'Strike_price:5400', 'CallPut:call', 'close:140']
['Date:20030805', 'Maturity:200309', 'Strike_price:5500', 'CallPut:call', 'close:102']
['Date:20030805', 'Maturity:200309', 'Strike_price:5600', 'CallPut:call', 'close:79']
['Date:20030805', 'Maturity:200309', 'Strike_price:5700', 'CallPut:call', 'close:59']
['Date:20030806', 'Maturity:200308', 'Strike_price:3900', 'CallPut:call', 'close:1320']
['Date:20030806', 'Maturity:200308', 'Strike_price:4000', 'CallPut:call', 'close:1220']
['Date:20030806', 'Maturity:200308', 'Strike_price:4100', 'CallPut:call', 'close:1120']
['Date:20030806', 'Maturity:200308', 'Strike_price:4200', 'CallPut:call', 'close:1020']
['Date:20030806', 'Maturity:200308', 'Strike_price:4300', 'CallPut:call', 'close:925']
['Date:20030806', 'Maturity:200308', 'Strike_price:4400', 'CallPut:call', 'close:825']
['Date:20030806', 'Maturity:200308', 'Strike_price:4500', 'CallPut:call', 'close:725']
['Date:20030806', 'Maturity:200308', 'Strike_price:4600', 'CallPut:call', 'close:630']
['Date:20030806', 'Maturity:200308', 'Strike_price:4700', 'CallPut:call', 'close:530']
['Date:20030806', 'Maturity:200308', 'Strike_price:4800', 'CallPut:call', 'close:440']
['Date:20030806', 'Maturity:200308', 'Strike_price:4900', 'CallPut:call', 'close:350']
['Date:20030806', 'Maturity:200308', 'Strike_price:5000', 'CallPut:call', 'close:275']
['Date:20030806', 'Maturity:200308', 'Strike_price:5100', 'CallPut:call', 'close:195']
['Date:20030806', 'Maturity:200308', 'Strike_price:5200', 'CallPut:call', 'close:138']
['Date:20030806', 'Maturity:200308', 'Strike_price:5300', 'CallPut:call', 'close:95']
['Date:20030806', 'Maturity:200308', 'Strike_price:5400', 'CallPut:call', 'close:62']
['Date:20030806', 'Maturity:200308', 'Strike_price:5500', 'CallPut:call', 'close:38']
['Date:20030806', 'Maturity:200308', 'Strike_price:5600', 'CallPut:call', 'close:22']
['Date:20030806', 'Maturity:200308', 'Strike_price:5700', 'CallPut:call', 'close:12']
['Date:20030806', 'Maturity:200309', 'Strike_price:3900', 'CallPut:call', 'close:1330']
['Date:20030806', 'Maturity:200309', 'Strike_price:4000', 'CallPut:call', 'close:1230']
['Date:20030806', 'Maturity:200309', 'Strike_price:4100', 'CallPut:call', 'close:1130']
['Date:20030806', 'Maturity:200309', 'Strike_price:4200', 'CallPut:call', 'close:1030']
['Date:20030806', 'Maturity:200309', 'Strike_price:4300', 'CallPut:call', 'close:935']
['Date:20030806', 'Maturity:200309', 'Strike_price:4400', 'CallPut:call', 'close:840']
['Date:20030806', 'Maturity:200309', 'Strike_price:4500', 'CallPut:call', 'close:750']
['Date:20030806', 'Maturity:200309', 'Strike_price:4600', 'CallPut:call', 'close:660']
['Date:20030806', 'Maturity:200309', 'Strike_price:4700', 'CallPut:call', 'close:570']
['Date:20030806', 'Maturity:200309', 'Strike_price:4800', 'CallPut:call', 'close:493']
['Date:20030806', 'Maturity:200309', 'Strike_price:4900', 'CallPut:call', 'close:418']
['Date:20030806', 'Maturity:200309', 'Strike_price:5000', 'CallPut:call', 'close:350']
['Date:20030806', 'Maturity:200309', 'Strike_price:5100', 'CallPut:call', 'close:288']
['Date:20030806', 'Maturity:200309', 'Strike_price:5200', 'CallPut:call', 'close:199']
['Date:20030806', 'Maturity:200309', 'Strike_price:5300', 'CallPut:call', 'close:165']
['Date:20030806', 'Maturity:200309', 'Strike_price:5400', 'CallPut:call', 'close:125']
['Date:20030806', 'Maturity:200309', 'Strike_price:5500', 'CallPut:call', 'close:97']
['Date:20030806', 'Maturity:200309', 'Strike_price:5600', 'CallPut:call', 'close:74']
['Date:20030806', 'Maturity:200309', 'Strike_price:5700', 'CallPut:call', 'close:57']
['Date:20030807', 'Maturity:200308', 'Strike_price:3900', 'CallPut:call', 'close:1360']
['Date:20030807', 'Maturity:200308', 'Strike_price:4000', 'CallPut:call', 'close:1260']
['Date:20030807', 'Maturity:200308', 'Strike_price:4100', 'CallPut:call', 'close:1160']
['Date:20030807', 'Maturity:200308', 'Strike_price:4200', 'CallPut:call', 'close:1060']
['Date:20030807', 'Maturity:200308', 'Strike_price:4300', 'CallPut:call', 'close:960']
['Date:20030807', 'Maturity:200308', 'Strike_price:4400', 'CallPut:call', 'close:860']
['Date:20030807', 'Maturity:200308', 'Strike_price:4500', 'CallPut:call', 'close:760']
['Date:20030807', 'Maturity:200308', 'Strike_price:4600', 'CallPut:call', 'close:660']
['Date:20030807', 'Maturity:200308', 'Strike_price:4700', 'CallPut:call', 'close:560']
['Date:20030807', 'Maturity:200308', 'Strike_price:4800', 'CallPut:call', 'close:468']
['Date:20030807', 'Maturity:200308', 'Strike_price:4900', 'CallPut:call', 'close:395']
['Date:20030807', 'Maturity:200308', 'Strike_price:5000', 'CallPut:call', 'close:300']
['Date:20030807', 'Maturity:200308', 'Strike_price:5100', 'CallPut:call', 'close:223']
['Date:20030807', 'Maturity:200308', 'Strike_price:5200', 'CallPut:call', 'close:156']
['Date:20030807', 'Maturity:200308', 'Strike_price:5300', 'CallPut:call', 'close:103']
['Date:20030807', 'Maturity:200308', 'Strike_price:5400', 'CallPut:call', 'close:63']
['Date:20030807', 'Maturity:200308', 'Strike_price:5500', 'CallPut:call', 'close:37']
['Date:20030807', 'Maturity:200308', 'Strike_price:5600', 'CallPut:call', 'close:20.5']
['Date:20030807', 'Maturity:200308', 'Strike_price:5700', 'CallPut:call', 'close:11.5']
['Date:20030807', 'Maturity:200309', 'Strike_price:3900', 'CallPut:call', 'close:1360']
['Date:20030807', 'Maturity:200309', 'Strike_price:4000', 'CallPut:call', 'close:1260']
['Date:20030807', 'Maturity:200309', 'Strike_price:4100', 'CallPut:call', 'close:1160']
['Date:20030807', 'Maturity:200309', 'Strike_price:4200', 'CallPut:call', 'close:1060']
['Date:20030807', 'Maturity:200309', 'Strike_price:4300', 'CallPut:call', 'close:970']
['Date:20030807', 'Maturity:200309', 'Strike_price:4400', 'CallPut:call', 'close:870']
['Date:20030807', 'Maturity:200309', 'Strike_price:4500', 'CallPut:call', 'close:775']
['Date:20030807', 'Maturity:200309', 'Strike_price:4600', 'CallPut:call', 'close:685']
['Date:20030807', 'Maturity:200309', 'Strike_price:4700', 'CallPut:call', 'close:595']
['Date:20030807', 'Maturity:200309', 'Strike_price:4800', 'CallPut:call', 'close:510']
['Date:20030807', 'Maturity:200309', 'Strike_price:4900', 'CallPut:call', 'close:434']
['Date:20030807', 'Maturity:200309', 'Strike_price:5000', 'CallPut:call', 'close:361']
['Date:20030807', 'Maturity:200309', 'Strike_price:5100', 'CallPut:call', 'close:296']
['Date:20030807', 'Maturity:200309', 'Strike_price:5200', 'CallPut:call', 'close:239']
['Date:20030807', 'Maturity:200309', 'Strike_price:5300', 'CallPut:call', 'close:175']
['Date:20030807', 'Maturity:200309', 'Strike_price:5400', 'CallPut:call', 'close:135']
['Date:20030807', 'Maturity:200309', 'Strike_price:5500', 'CallPut:call', 'close:107']
['Date:20030807', 'Maturity:200309', 'Strike_price:5600', 'CallPut:call', 'close:80']
['Date:20030807', 'Maturity:200309', 'Strike_price:5700', 'CallPut:call', 'close:69']
['Date:20030808', 'Maturity:200308', 'Strike_price:3900', 'CallPut:call', 'close:1330']
['Date:20030808', 'Maturity:200308', 'Strike_price:4000', 'CallPut:call', 'close:1230']
['Date:20030808', 'Maturity:200308', 'Strike_price:4100', 'CallPut:call', 'close:1130']
['Date:20030808', 'Maturity:200308', 'Strike_price:4200', 'CallPut:call', 'close:1030']
['Date:20030808', 'Maturity:200308', 'Strike_price:4300', 'CallPut:call', 'close:930']
['Date:20030808', 'Maturity:200308', 'Strike_price:4400', 'CallPut:call', 'close:830']
['Date:20030808', 'Maturity:200308', 'Strike_price:4500', 'CallPut:call', 'close:735']
['Date:20030808', 'Maturity:200308', 'Strike_price:4600', 'CallPut:call', 'close:635']
['Date:20030808', 'Maturity:200308', 'Strike_price:4700', 'CallPut:call', 'close:535']
['Date:20030808', 'Maturity:200308', 'Strike_price:4800', 'CallPut:call', 'close:425']
['Date:20030808', 'Maturity:200308', 'Strike_price:4900', 'CallPut:call', 'close:332']
['Date:20030808', 'Maturity:200308', 'Strike_price:5000', 'CallPut:call', 'close:258']
['Date:20030808', 'Maturity:200308', 'Strike_price:5100', 'CallPut:call', 'close:163']
['Date:20030808', 'Maturity:200308', 'Strike_price:5200', 'CallPut:call', 'close:104']
['Date:20030808', 'Maturity:200308', 'Strike_price:5300', 'CallPut:call', 'close:62']
['Date:20030808', 'Maturity:200308', 'Strike_price:5400', 'CallPut:call', 'close:33']
['Date:20030808', 'Maturity:200308', 'Strike_price:5500', 'CallPut:call', 'close:16']
['Date:20030808', 'Maturity:200308', 'Strike_price:5600', 'CallPut:call', 'close:7.3']
['Date:20030808', 'Maturity:200308', 'Strike_price:5700', 'CallPut:call', 'close:2.6']
['Date:20030808', 'Maturity:200309', 'Strike_price:3900', 'CallPut:call', 'close:1340']
['Date:20030808', 'Maturity:200309', 'Strike_price:4000', 'CallPut:call', 'close:1240']
['Date:20030808', 'Maturity:200309', 'Strike_price:4100', 'CallPut:call', 'close:1140']
['Date:20030808', 'Maturity:200309', 'Strike_price:4200', 'CallPut:call', 'close:1040']
['Date:20030808', 'Maturity:200309', 'Strike_price:4300', 'CallPut:call', 'close:940']
['Date:20030808', 'Maturity:200309', 'Strike_price:4400', 'CallPut:call', 'close:840']
['Date:20030808', 'Maturity:200309', 'Strike_price:4500', 'CallPut:call', 'close:745']
['Date:20030808', 'Maturity:200309', 'Strike_price:4600', 'CallPut:call', 'close:645']
['Date:20030808', 'Maturity:200309', 'Strike_price:4700', 'CallPut:call', 'close:555']
['Date:20030808', 'Maturity:200309', 'Strike_price:4800', 'CallPut:call', 'close:467']
['Date:20030808', 'Maturity:200309', 'Strike_price:4900', 'CallPut:call', 'close:384']
['Date:20030808', 'Maturity:200309', 'Strike_price:5000', 'CallPut:call', 'close:308']
['Date:20030808', 'Maturity:200309', 'Strike_price:5100', 'CallPut:call', 'close:241']
['Date:20030808', 'Maturity:200309', 'Strike_price:5200', 'CallPut:call', 'close:192']
['Date:20030808', 'Maturity:200309', 'Strike_price:5300', 'CallPut:call', 'close:145']
['Date:20030808', 'Maturity:200309', 'Strike_price:5400', 'CallPut:call', 'close:109']
['Date:20030808', 'Maturity:200309', 'Strike_price:5500', 'CallPut:call', 'close:78']
['Date:20030808', 'Maturity:200309', 'Strike_price:5600', 'CallPut:call', 'close:53']
['Date:20030808', 'Maturity:200309', 'Strike_price:5700', 'CallPut:call', 'close:35']
['Date:20030811', 'Maturity:200308', 'Strike_price:3900', 'CallPut:call', 'close:1310']
['Date:20030811', 'Maturity:200308', 'Strike_price:4000', 'CallPut:call', 'close:1210']
['Date:20030811', 'Maturity:200308', 'Strike_price:4100', 'CallPut:call', 'close:1110']
['Date:20030811', 'Maturity:200308', 'Strike_price:4200', 'CallPut:call', 'close:1010']
['Date:20030811', 'Maturity:200308', 'Strike_price:4300', 'CallPut:call', 'close:915']
['Date:20030811', 'Maturity:200308', 'Strike_price:4400', 'CallPut:call', 'close:815']
['Date:20030811', 'Maturity:200308', 'Strike_price:4500', 'CallPut:call', 'close:715']
['Date:20030811', 'Maturity:200308', 'Strike_price:4600', 'CallPut:call', 'close:615']
['Date:20030811', 'Maturity:200308', 'Strike_price:4700', 'CallPut:call', 'close:515']
['Date:20030811', 'Maturity:200308', 'Strike_price:4800', 'CallPut:call', 'close:441']
['Date:20030811', 'Maturity:200308', 'Strike_price:4900', 'CallPut:call', 'close:349']
['Date:20030811', 'Maturity:200308', 'Strike_price:5000', 'CallPut:call', 'close:257']
['Date:20030811', 'Maturity:200308', 'Strike_price:5100', 'CallPut:call', 'close:175']
['Date:20030811', 'Maturity:200308', 'Strike_price:5200', 'CallPut:call', 'close:110']
['Date:20030811', 'Maturity:200308', 'Strike_price:5300', 'CallPut:call', 'close:64']
['Date:20030811', 'Maturity:200308', 'Strike_price:5400', 'CallPut:call', 'close:32.5']
['Date:20030811', 'Maturity:200308', 'Strike_price:5500', 'CallPut:call', 'close:15.5']
['Date:20030811', 'Maturity:200308', 'Strike_price:5600', 'CallPut:call', 'close:7.8']
['Date:20030811', 'Maturity:200308', 'Strike_price:5700', 'CallPut:call', 'close:3.1']
['Date:20030811', 'Maturity:200309', 'Strike_price:3900', 'CallPut:call', 'close:1320']
['Date:20030811', 'Maturity:200309', 'Strike_price:4000', 'CallPut:call', 'close:1220']
['Date:20030811', 'Maturity:200309', 'Strike_price:4100', 'CallPut:call', 'close:1120']
['Date:20030811', 'Maturity:200309', 'Strike_price:4200', 'CallPut:call', 'close:1020']
['Date:20030811', 'Maturity:200309', 'Strike_price:4300', 'CallPut:call', 'close:920']
['Date:20030811', 'Maturity:200309', 'Strike_price:4400', 'CallPut:call', 'close:825']
['Date:20030811', 'Maturity:200309', 'Strike_price:4500', 'CallPut:call', 'close:730']
['Date:20030811', 'Maturity:200309', 'Strike_price:4600', 'CallPut:call', 'close:635']
['Date:20030811', 'Maturity:200309', 'Strike_price:4700', 'CallPut:call', 'close:545']
['Date:20030811', 'Maturity:200309', 'Strike_price:4800', 'CallPut:call', 'close:465']
['Date:20030811', 'Maturity:200309', 'Strike_price:4900', 'CallPut:call', 'close:387']
['Date:20030811', 'Maturity:200309', 'Strike_price:5000', 'CallPut:call', 'close:316']
['Date:20030811', 'Maturity:200309', 'Strike_price:5100', 'CallPut:call', 'close:254']
['Date:20030811', 'Maturity:200309', 'Strike_price:5200', 'CallPut:call', 'close:209']
['Date:20030811', 'Maturity:200309', 'Strike_price:5300', 'CallPut:call', 'close:150']
['Date:20030811', 'Maturity:200309', 'Strike_price:5400', 'CallPut:call', 'close:106']
['Date:20030811', 'Maturity:200309', 'Strike_price:5500', 'CallPut:call', 'close:80']
['Date:20030811', 'Maturity:200309', 'Strike_price:5600', 'CallPut:call', 'close:56']
['Date:20030811', 'Maturity:200309', 'Strike_price:5700', 'CallPut:call', 'close:40']
['Date:20030812', 'Maturity:200308', 'Strike_price:3900', 'CallPut:call', 'close:1350']
['Date:20030812', 'Maturity:200308', 'Strike_price:4000', 'CallPut:call', 'close:1250']
['Date:20030812', 'Maturity:200308', 'Strike_price:4100', 'CallPut:call', 'close:1150']
['Date:20030812', 'Maturity:200308', 'Strike_price:4200', 'CallPut:call', 'close:1050']
['Date:20030812', 'Maturity:200308', 'Strike_price:4300', 'CallPut:call', 'close:955']
['Date:20030812', 'Maturity:200308', 'Strike_price:4400', 'CallPut:call', 'close:855']
['Date:20030812', 'Maturity:200308', 'Strike_price:4500', 'CallPut:call', 'close:755']
['Date:20030812', 'Maturity:200308', 'Strike_price:4600', 'CallPut:call', 'close:655']
['Date:20030812', 'Maturity:200308', 'Strike_price:4700', 'CallPut:call', 'close:555']
['Date:20030812', 'Maturity:200308', 'Strike_price:4800', 'CallPut:call', 'close:475']
['Date:20030812', 'Maturity:200308', 'Strike_price:4900', 'CallPut:call', 'close:359']
